Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-11-10 00:00:00+05:30,22672.956175007,22744.819973345326,21985.86702483396,22081.044921875,34107,0.0,0.0
2022-11-11 00:00:00+05:30,22209.637936377876,22763.89310414212,22209.637936377876,22538.888671875,45310,0.0,0.0
2022-11-14 00:00:00+05:30,22538.889602555493,22870.11191301992,22475.799638657507,22696.564453125,27815,0.0,0.0
2022-11-15 00:00:00+05:30,22801.10761846273,22958.73433765317,22664.084100997694,22873.5625,38556,0.0,0.0
2022-11-16 00:00:00+05:30,22810.965103074774,23059.331777087446,22752.655790353074,22923.09765625,31180,0.0,0.0
2022-11-17 00:00:00+05:30,22884.89613047649,22993.331994114327,22759.455551859082,22909.244140625,29926,0.0,0.0
2022-11-18 00:00:00+05:30,23017.977293023425,23017.977293023425,22485.65576247813,22818.849609375,39104,0.0,0.0
2022-11-21 00:00:00+05:30,22722.242459315188,22954.984870107743,22690.697480629806,22893.275390625,21914,0.0,0.0
2022-11-22 00:00:00+05:30,22893.28043808249,23055.391320708593,22822.797110792337,22933.845703125,26184,0.0,0.0
2022-11-23 00:00:00+05:30,23037.69480824727,23037.69480824727,22830.87724859946,22956.958984375,23001,0.0,0.0
2022-11-24 00:00:00+05:30,23027.788829670586,23030.79623117359,22708.445917960657,22869.078125,33304,0.0,0.0
2022-11-25 00:00:00+05:30,22972.63186261129,22972.63186261129,22574.37648703221,22874.3984375,44115,0.0,0.0
2022-11-28 00:00:00+05:30,22791.44540270143,23126.414443425525,22791.44540270143,23092.99609375,22672,0.0,0.0
2022-11-29 00:00:00+05:30,23116.557658506055,23190.49121178486,22808.747631688635,22888.201171875,31156,0.0,0.0
2022-11-30 00:00:00+05:30,22968.638925478983,23675.493705767964,22887.362081595023,23540.1953125,46520,0.0,0.0
2022-12-01 00:00:00+05:30,23560.159430972093,23757.315576837966,23333.429863226334,23666.130859375,37020,0.0,0.0
2022-12-02 00:00:00+05:30,23658.735419257373,23818.43188333736,23175.702904447535,23752.236328125,28427,0.0,0.0
2022-12-05 00:00:00+05:30,23747.457963652814,23767.173578400554,23352.011635779418,23417.8125,23170,0.0,0.0
2022-12-06 00:00:00+05:30,23382.71699116389,23729.661720392072,23215.134280856222,23668.296875,29434,0.0,0.0
2022-12-07 00:00:00+05:30,23629.16087041173,24091.590162617373,23489.376411850768,23911.390625,44520,0.0,0.0
2022-12-08 00:00:00+05:30,23915.038649283717,24195.936076303067,23886.352817342984,24135.853515625,21481,0.0,0.0
2022-12-09 00:00:00+05:30,24135.85538746215,24262.922908598906,23861.90653759104,24094.009765625,22709,0.0,0.0
2022-12-12 00:00:00+05:30,24023.523654018638,24225.55862098315,23855.890890245868,23933.224609375,26967,0.0,0.0
2022-12-13 00:00:00+05:30,23984.04381712167,24073.749858525618,23635.570348590947,23863.728515625,28325,0.0,0.0
2022-12-14 00:00:00+05:30,23924.898597017338,24087.55241937036,23836.178330279326,24006.96484375,15031,0.0,0.0
2022-12-15 00:00:00+05:30,23993.902946090486,24220.38606859929,23759.928275111182,23951.021484375,18723,0.0,0.0
2022-12-16 00:00:00+05:30,23855.89196558006,23983.993392171447,23296.95433151048,23388.435546875,26791,0.0,0.0
2022-12-19 00:00:00+05:30,23436.93591558874,23582.338567430983,23231.69714597699,23484.89453125,27421,0.0,0.0
2022-12-20 00:00:00+05:30,23471.436130158734,23474.393471964297,22950.994031550676,23392.671875,32638,0.0,0.0
2022-12-21 00:00:00+05:30,23432.007904060825,23600.181711183446,23106.700263827755,23236.083984375,35053,0.0,0.0
2022-12-22 00:00:00+05:30,23264.424319597198,23520.284468219357,23088.36427316439,23475.82421875,36764,0.0,0.0
2022-12-23 00:00:00+05:30,23362.949244982785,23362.949244982785,22841.078556082717,22940.494140625,27459,0.0,0.0
2022-12-26 00:00:00+05:30,22958.782687923052,23510.86994496905,22745.954172812588,23410.3203125,15650,0.0,0.0
2022-12-27 00:00:00+05:30,23422.150211854496,23877.580910418335,23363.00336788517,23789.896484375,14980,0.0,0.0
2022-12-28 00:00:00+05:30,23757.313277574456,24094.450254376552,23670.021632299344,23938.943359375,25314,0.0,0.0
2022-12-29 00:00:00+05:30,23767.174072278747,23806.6053025936,22894.758101562584,22926.056640625,90610,0.0,0.0
2022-12-30 00:00:00+05:30,23067.265924299478,23086.98153620059,22727.566316313885,22958.287109375,56763,0.0,0.0
2023-01-02 00:00:00+05:30,22965.241658912633,23185.51360135416,22809.98118797156,23121.19140625,23428,0.0,0.0
2023-01-03 00:00:00+05:30,23136.27409809839,23451.42743231006,23118.53004467846,23395.484375,20755,0.0,0.0
2023-01-04 00:00:00+05:30,23362.953938749197,24240.348873799958,23323.572767552134,23666.181640625,94884,0.0,0.0
2023-01-05 00:00:00+05:30,23786.83719237833,24033.085970618835,23564.790099406422,23893.3515625,44843,0.0,0.0
2023-01-06 00:00:00+05:30,23954.470864166517,24020.17353249211,23217.205098054364,23513.876953125,28542,0.0,0.0
2023-01-09 00:00:00+05:30,23631.478471410275,23706.053162941946,23326.527611223188,23414.55859375,17654,0.0,0.0
2023-01-10 00:00:00+05:30,23501.011481567944,23560.158322545045,22875.040747893632,23224.5,31716,0.0,0.0
2023-01-11 00:00:00+05:30,23264.422937490395,23433.927147184088,22919.39971595982,23182.306640625,19213,0.0,0.0
2023-01-12 00:00:00+05:30,23195.421841225125,23658.738809579387,23170.33449042037,23515.65234375,37645,0.0,0.0
2023-01-13 00:00:00+05:30,23656.765583736367,23944.859997514475,23412.29196656966,23796.5,42213,0.0,0.0
2023-01-16 00:00:00+05:30,23777.02948593323,23934.754391312556,23639.51308405563,23718.27734375,25269,0.0,0.0
2023-01-17 00:00:00+05:30,23658.73538716326,23850.371528869844,23590.37188477133,23748.984375,18810,0.0,0.0
2023-01-18 00:00:00+05:30,23673.575226955516,23795.367285754866,23478.34057551185,23717.787109375,22616,0.0,0.0
2023-01-19 00:00:00+05:30,23658.739544681113,24131.914335574736,23510.77422951605,24042.701171875,28281,0.0,0.0
2023-01-20 00:00:00+05:30,24003.75885170311,24420.74406707356,23855.891754054017,24073.69921875,44330,0.0,0.0
2023-01-23 00:00:00+05:30,24102.288505482236,24200.423746139244,22618.738583480925,22709.48046875,67600,0.0,0.0
2023-01-24 00:00:00+05:30,22823.04225436981,23015.71233084682,22120.969977892993,22286.92578125,84528,0.0,0.0
2023-01-25 00:00:00+05:30,22327.93274758752,22468.504689660687,21689.196916236444,21831.888671875,47092,0.0,0.0
2023-01-27 00:00:00+05:30,21941.061801446995,22061.6716729941,21105.562682337422,21589.77734375,52018,0.0,0.0
2023-01-30 00:00:00+05:30,21549.16554469292,22406.794731512815,21549.16554469292,22264.201171875,54148,0.0,0.0
2023-01-31 00:00:00+05:30,22381.36177186396,23405.982633593503,22381.36177186396,23347.7734375,82554,0.0,0.0
