Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-11-10 00:00:00+05:30,138.42590666364347,141.0854810891554,136.8237549661476,137.72096252441406,16217631,0.0,0.0
2022-11-11 00:00:00+05:30,138.42591217211012,139.61150186776717,136.85580866142163,137.17623901367188,12123886,0.0,0.0
2022-11-14 00:00:00+05:30,138.42297721718165,140.22749583312128,137.96365054592798,138.68545532226562,18460862,3.75,0.0
2022-11-15 00:00:00+05:30,137.79960844251843,142.0648344181202,137.56994509848587,141.7367401123047,15258103,0.0,0.0
2022-11-16 00:00:00+05:30,141.70392231283262,142.68820520924086,140.06345081881884,142.4585418701172,9825807,0.0,0.0
2022-11-17 00:00:00+05:30,142.32730500197434,144.65676643989295,141.90077975694422,143.2459716796875,9449665,0.0,0.0
2022-11-18 00:00:00+05:30,143.27877807617188,143.57407095615517,142.2944951766101,143.27877807617188,5828998,0.0,0.0
2022-11-21 00:00:00+05:30,142.7210157669736,144.03339292345152,142.06482718873465,143.7381134033203,4712051,0.0,0.0
2022-11-22 00:00:00+05:30,143.377219168233,143.83654588041136,142.32732000454527,142.9178924560547,4366445,0.0,0.0
2022-11-23 00:00:00+05:30,143.21316766686652,143.57407675135002,140.58841316209006,141.17898559570312,13510578,0.0,0.0
2022-11-24 00:00:00+05:30,141.34304614144733,145.01770012619002,141.14618419486396,144.85365295410156,7622243,0.0,0.0
2022-11-25 00:00:00+05:30,144.85364947678815,144.95208044771692,142.13046381545325,144.75521850585938,10989671,0.0,0.0
2022-11-28 00:00:00+05:30,143.80371534197104,145.80508229717515,143.80371534197104,145.2145233154297,4526153,0.0,0.0
2022-11-29 00:00:00+05:30,145.21454282380674,145.8379166550341,143.41002417003241,143.93496704101562,6476054,0.0,0.0
2022-11-30 00:00:00+05:30,143.93495711624078,147.60961036050938,142.8194419109024,146.98623657226562,17317951,0.0,0.0
2022-12-01 00:00:00+05:30,146.9862699781944,147.54402770762655,144.6896095097851,145.6082763671875,13241961,0.0,0.0
2022-12-02 00:00:00+05:30,143.41003457451797,145.3457857489302,143.41003457451797,144.2302703857422,12880949,0.0,0.0
2022-12-05 00:00:00+05:30,144.16465320549992,145.83793974398975,142.52418144235043,145.6082763671875,16477957,0.0,0.0
2022-12-06 00:00:00+05:30,145.37859487291607,147.08468262393563,143.9677866623875,146.6581573486328,11299945,0.0,0.0
2022-12-07 00:00:00+05:30,146.23163815305946,147.05187396651635,144.65678272118373,145.05050659179688,5813973,0.0,0.0
2022-12-08 00:00:00+05:30,145.54264704037016,145.5754484625588,142.32732000454527,142.9178924560547,11176439,0.0,0.0
2022-12-09 00:00:00+05:30,143.3116043146531,143.67250006325813,141.5398869435466,142.524169921875,6020031,0.0,0.0
2022-12-12 00:00:00+05:30,141.73674683431756,143.0491241198205,140.81808006442708,141.44146728515625,8194429,0.0,0.0
2022-12-13 00:00:00+05:30,141.4414523200072,142.26168803666187,139.80098088669786,141.93359375,8235450,0.0,0.0
2022-12-14 00:00:00+05:30,141.93362648892702,144.72242856882812,141.93362648892702,143.83656311035156,10055353,0.0,0.0
2022-12-15 00:00:00+05:30,144.03339689496977,144.6239693017072,141.67112061821123,141.96640014648438,5385778,0.0,0.0
2022-12-16 00:00:00+05:30,141.08055896601326,143.18035729426776,139.50570354472632,139.8994140625,11166617,0.0,0.0
2022-12-19 00:00:00+05:30,140.45718201872708,143.8365427933507,140.09627293105277,143.6396942138672,7758862,0.0,0.0
2022-12-20 00:00:00+05:30,143.63969713614702,143.63969713614702,140.35875390942002,142.5897979736328,6541929,0.0,0.0
2022-12-21 00:00:00+05:30,142.425750411075,143.2131714431944,140.3259387417697,141.76956176757812,7005861,0.0,0.0
2022-12-22 00:00:00+05:30,141.80232527469568,142.39289756597475,139.66971275354626,141.0805206298828,6961415,0.0,0.0
2022-12-23 00:00:00+05:30,140.03066611135236,141.27742726563878,138.09490150727288,138.61985778808594,4554651,0.0,0.0
2022-12-26 00:00:00+05:30,138.7839017023292,140.58842051878972,138.42299259896006,139.01356506347656,6864331,0.0,0.0
2022-12-27 00:00:00+05:30,139.73534647982777,141.21177071835692,138.98074032695393,139.5384979248047,13115851,0.0,0.0
2022-12-28 00:00:00+05:30,139.44007988462306,143.31159536086972,139.44007988462306,141.57269287109375,16815549,0.0,0.0
2022-12-29 00:00:00+05:30,140.45717757209337,142.06483432951006,140.0962684958448,141.57269287109375,22536873,0.0,0.0
2022-12-30 00:00:00+05:30,141.76956254575765,142.2288892586499,139.93222899380433,140.22750854492188,4643134,0.0,0.0
2023-01-02 00:00:00+05:30,140.7852784817331,141.40865235155871,139.76818074655222,141.11337280273438,5959394,0.0,0.0
2023-01-03 00:00:00+05:30,141.2445950846221,141.86796890984363,140.6540226790384,141.47425842285156,2873110,0.0,0.0
2023-01-04 00:00:00+05:30,141.3430504127068,141.3430504127068,138.12772307257026,138.48863220214844,9954542,0.0,0.0
2023-01-05 00:00:00+05:30,139.0463583773414,139.0463583773414,135.56855367318448,137.01217651367188,21273509,0.0,0.0
2023-01-06 00:00:00+05:30,136.58568648059767,137.9964949166355,136.19197591361348,136.55287170410156,11510471,0.0,0.0
2023-01-09 00:00:00+05:30,137.27463107359839,139.07914947769785,134.02650328629517,137.20901489257812,52485126,0.0,0.0
2023-01-10 00:00:00+05:30,137.7339824646549,139.40725529530414,137.143410086112,138.98074340820312,17248326,0.0,0.0
2023-01-11 00:00:00+05:30,139.2431944639898,139.800965369558,137.8652012829978,139.0791473388672,9164361,0.0,0.0
2023-01-12 00:00:00+05:30,140.1290824706466,140.35874581323162,138.71827429449397,140.0962677001953,21179555,0.0,0.0
2023-01-13 00:00:00+05:30,140.16189929951457,141.31022948887187,139.96505070574048,140.42437744140625,6560245,0.0,0.0
2023-01-16 00:00:00+05:30,141.0805548005501,141.67112723486983,139.57131561842098,141.507080078125,8362194,0.0,0.0
2023-01-17 00:00:00+05:30,141.50709606220994,143.50846359044834,141.0149545363851,143.31161499023438,13000571,0.0,0.0
2023-01-18 00:00:00+05:30,143.2459770196893,144.45992326219013,141.99921600704332,143.93496704101562,11171369,0.0,0.0
2023-01-19 00:00:00+05:30,143.57409035188886,145.18174729827845,143.4756593785972,144.85365295410156,11586815,0.0,0.0
2023-01-20 00:00:00+05:30,145.01767060043832,146.9206200792604,145.01767060043832,146.4940948486328,10112645,0.0,0.0
2023-01-23 00:00:00+05:30,146.98626397140666,149.80788062879205,146.6909844061841,147.70806884765625,14393610,0.0,0.0
2023-01-24 00:00:00+05:30,148.46266814019054,148.69233147611504,144.68958375651718,144.98486328125,6150893,0.0,0.0
2023-01-25 00:00:00+05:30,144.8208412579546,145.181750384298,142.91790470143374,143.96780395507812,5790331,0.0,0.0
2023-01-27 00:00:00+05:30,143.90215375669746,145.31294845317885,142.39291475789713,143.8693389892578,10458603,0.0,0.0
2023-01-30 00:00:00+05:30,143.04912799578136,143.6068856871943,138.16052781490163,139.01356506347656,24288177,0.0,0.0
2023-01-31 00:00:00+05:30,139.50569975730988,144.4927306641664,139.21042021454417,142.16326904296875,20997546,0.0,0.0
2023-02-01 00:00:00+05:30,147.64241324533774,147.64241324533774,140.1618616375361,142.09762573242188,20246369,0.0,0.0
2023-02-02 00:00:00+05:30,141.73674745065105,142.45855229077796,138.68546757855,139.57131958007812,12820663,0.0,0.0
2023-02-03 00:00:00+05:30,139.89940284947713,141.1789786174231,138.06208279706485,140.98211669921875,10815686,0.0,0.0
2023-02-06 00:00:00+05:30,140.0634609303495,142.6225993157998,139.80099615251225,142.42575073242188,6948201,0.0,0.0
2023-02-07 00:00:00+05:30,143.04912952541378,143.18036191884627,141.1461797194867,142.2945098876953,10035526,0.0,0.0
2023-02-08 00:00:00+05:30,142.96615470511512,143.23482768940477,141.35413046465285,142.39523315429688,12432719,3.75,0.0
2023-02-09 00:00:00+05:30,142.39526484555586,143.70502714571248,142.39526484555586,142.9661865234375,7011082,0.0,0.0
2023-02-10 00:00:00+05:30,142.3280746340481,144.0408393624309,142.2944853850445,143.80575561523438,10892159,0.0,0.0
2023-02-13 00:00:00+05:30,143.8057683599598,145.41779281474925,143.7386035212764,145.0819549560547,7710133,0.0,0.0
2023-02-14 00:00:00+05:30,145.7872035940344,145.7872035940344,142.89899286669356,144.41026306152344,6010681,0.0,0.0
2023-02-15 00:00:00+05:30,143.23483777879835,144.5445998797154,143.06691885994866,144.07443237304688,8107497,0.0,0.0
2023-02-16 00:00:00+05:30,145.68649197335787,145.68649197335787,143.73862931039469,144.14163208007812,3963115,0.0,0.0
2023-02-17 00:00:00+05:30,143.73860824623563,145.01479488428114,143.06693250676724,143.60427856445312,6491149,0.0,0.0
2023-02-20 00:00:00+05:30,144.8132884872157,145.75363726715617,143.87293970727518,144.9476318359375,6841917,0.0,0.0
2023-02-21 00:00:00+05:30,146.1230521361352,146.92905749973727,145.11553859899414,145.88795471191406,6701434,0.0,0.0
2023-02-22 00:00:00+05:30,145.0819609388277,145.95514487355223,143.0669337035662,144.17520141601562,9128659,0.0,0.0
2023-02-23 00:00:00+05:30,144.4102959224795,145.01480687102475,142.7982712814518,143.23486328125,10345874,0.0,0.0
2023-02-24 00:00:00+05:30,142.66393467036812,144.6789619576183,142.66393467036812,144.44387817382812,9808830,0.0,0.0
2023-02-27 00:00:00+05:30,145.3842148756372,147.73508006942848,144.1080418455162,147.2313232421875,17763618,0.0,0.0
2023-02-28 00:00:00+05:30,148.1716700064603,149.78369456442456,146.92907258281556,149.27993774414062,36559278,0.0,0.0
2023-03-01 00:00:00+05:30,148.80975903864717,149.27992656960586,146.02230210867893,147.02981567382812,12896085,0.0,0.0
2023-03-02 00:00:00+05:30,146.42528813847895,148.44031503946718,144.9476072105312,148.00372314453125,79708558,0.0,0.0
2023-03-03 00:00:00+05:30,148.03732548903778,151.42927953995198,148.03732548903778,149.17916870117188,9951869,0.0,0.0
2023-03-06 00:00:00+05:30,150.45534026035398,153.6793887320432,149.78366463419167,152.5711212158203,15659957,0.0,0.0
2023-03-08 00:00:00+05:30,152.43678974245802,153.37713842524676,151.59719514448176,153.17564392089844,11591495,0.0,0.0
2023-03-09 00:00:00+05:30,153.81372429590175,154.7876485251147,151.46285951408666,151.66436767578125,13941653,0.0,0.0
2023-03-10 00:00:00+05:30,149.27992559597843,153.24281499277413,149.27992559597843,152.1681365966797,9605434,0.0,0.0
2023-03-13 00:00:00+05:30,153.17565107734296,154.51900249686705,151.39570771341812,151.86587524414062,13209653,0.0,0.0
