Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-11-10 00:00:00+05:30,3510.326041252495,3538.90949518621,3489.158247641152,3496.29248046875,291055,0.0,0.0
2022-11-11 00:00:00+05:30,3513.799373417243,3552.004532817723,3481.179450028143,3499.155517578125,268871,0.0,0.0
2022-11-14 00:00:00+05:30,3516.662402436881,3537.0322076917273,3483.009814841592,3497.606689453125,200313,0.0,0.0
2022-11-15 00:00:00+05:30,3497.653772097034,3556.7450701967146,3497.653772097034,3533.418212890625,296104,0.0,0.0
2022-11-16 00:00:00+05:30,3526.7063566337915,3565.6625221382637,3510.419771674379,3517.74169921875,329588,0.0,0.0
2022-11-17 00:00:00+05:30,3519.1969265171824,3536.422215200342,3452.924414731723,3467.708984375,185433,0.0,0.0
2022-11-18 00:00:00+05:30,3467.7088187991208,3479.630527568352,3399.042801404759,3410.26025390625,327528,0.0,0.0
2022-11-21 00:00:00+05:30,3393.410603048591,3422.3226949622212,3385.3376673434814,3397.634765625,226673,0.0,0.0
2022-11-22 00:00:00+05:30,3413.123507724115,3419.6944275684687,3365.249663143826,3397.259521484375,322261,0.0,0.0
2022-11-23 00:00:00+05:30,3400.169467339905,3430.160978002497,3374.636795280257,3386.69921875,340707,0.0,0.0
2022-11-24 00:00:00+05:30,3395.4757456029884,3407.1625497080113,3377.875067982325,3398.244873046875,397640,0.0,0.0
2022-11-25 00:00:00+05:30,3409.6034143370725,3428.7998417136714,3380.268950382765,3417.113037109375,224797,0.0,0.0
2022-11-28 00:00:00+05:30,3407.6789321408496,3482.5874630297967,3407.6789321408496,3451.32861328125,185431,0.0,0.0
2022-11-29 00:00:00+05:30,3454.7548248071066,3470.384134228313,3428.142509656965,3435.74609375,134922,0.0,0.0
2022-11-30 00:00:00+05:30,3449.6859839046615,3541.631881990706,3445.978153491793,3520.792724609375,1267676,0.0,0.0
2022-12-01 00:00:00+05:30,3514.5503892393317,3514.5503892393317,3374.0266209139327,3480.334716796875,514227,0.0,0.0
2022-12-02 00:00:00+05:30,3479.771333774288,3484.7934855026697,3417.629253281936,3435.042236328125,349992,0.0,0.0
2022-12-05 00:00:00+05:30,3446.9167453697064,3446.9167453697064,3415.0008495792463,3435.558349609375,163476,0.0,0.0
2022-12-06 00:00:00+05:30,3428.142808123299,3473.0128501873946,3418.849741578707,3468.3193359375,251515,0.0,0.0
2022-12-07 00:00:00+05:30,3468.319066577697,3481.2262297625,3407.068710373449,3411.85595703125,167024,0.0,0.0
2022-12-08 00:00:00+05:30,3412.2317245616987,3434.291240785705,3396.2267956789697,3413.26416015625,141912,0.0,0.0
2022-12-09 00:00:00+05:30,3426.26513944254,3444.3821488916756,3380.2687033239968,3395.240966796875,166035,0.0,0.0
2022-12-12 00:00:00+05:30,3395.240802093618,3402.4220155017074,3354.5011951779525,3376.279052734375,171844,0.0,0.0
2022-12-13 00:00:00+05:30,3393.1761737345437,3418.755826749072,3371.163637434206,3413.82763671875,126272,0.0,0.0
2022-12-14 00:00:00+05:30,3426.265310639619,3443.1149805102687,3417.816985216124,3428.189697265625,132320,0.0,0.0
2022-12-15 00:00:00+05:30,3412.184609312609,3431.8973677157906,3388.7170397850123,3397.447021484375,161541,0.0,0.0
2022-12-16 00:00:00+05:30,3392.2372238510034,3405.519776723871,3322.0691899574404,3332.01953125,228381,0.0,0.0
2022-12-19 00:00:00+05:30,3348.6816269678307,3413.452122135262,3332.3950412229233,3407.256591796875,238078,0.0,0.0
2022-12-20 00:00:00+05:30,3411.2458804648722,3411.2458804648722,3361.8700228859143,3392.096435546875,152284,0.0,0.0
2022-12-21 00:00:00+05:30,3393.4107111817225,3432.9769435713615,3372.383859579314,3389.702880859375,149348,0.0,0.0
2022-12-22 00:00:00+05:30,3406.693280551205,3424.2939585967947,3362.0111633914325,3380.128173828125,158182,0.0,0.0
2022-12-23 00:00:00+05:30,3360.5559096705892,3379.3299650318777,3316.4368795715623,3324.697509765625,122024,0.0,0.0
2022-12-26 00:00:00+05:30,3324.8854818801424,3355.674981076527,3308.0358116227103,3334.460205078125,140091,0.0,0.0
2022-12-27 00:00:00+05:30,3337.0883975428956,3379.3300228282483,3332.3948836223008,3370.834716796875,115917,0.0,0.0
2022-12-28 00:00:00+05:30,3360.5558784127516,3383.9764664230183,3332.3947956327565,3366.986083984375,229748,0.0,0.0
2022-12-29 00:00:00+05:30,3359.6174476947804,3379.3302072369966,3323.00803711638,3350.042724609375,748244,0.0,0.0
2022-12-30 00:00:00+05:30,3360.5562008193588,3419.7884422861234,3348.963128959181,3394.396484375,287867,0.0,0.0
2023-01-02 00:00:00+05:30,3395.287908947251,3398.1040172488383,3304.6561109393992,3354.876708984375,471328,0.0,0.0
2023-01-03 00:00:00+05:30,3344.1286778439785,3398.1040880828637,3344.1286778439785,3380.92578125,218996,0.0,0.0
2023-01-04 00:00:00+05:30,3368.065624030663,3381.7237955150486,3326.2933497080976,3335.0703125,250071,0.0,0.0
2023-01-05 00:00:00+05:30,3349.2916309954744,3409.837962329333,3340.233240535876,3399.18359375,294998,0.0,0.0
2023-01-06 00:00:00+05:30,3396.2266917341617,3424.387775413549,3377.452635947903,3418.990234375,173591,0.0,0.0
2023-01-09 00:00:00+05:30,3436.1215411360517,3444.1005148007575,3384.9622394035246,3398.80810546875,200031,0.0,0.0
2023-01-10 00:00:00+05:30,3408.05454880088,3413.1234523569556,3344.8798032013087,3355.111572265625,247609,0.0,0.0
2023-01-11 00:00:00+05:30,3365.24954089722,3369.8960739261224,3314.6065706287177,3321.177490234375,308958,0.0,0.0
2023-01-12 00:00:00+05:30,3321.177518014466,3360.5560550026535,3304.2808674585867,3351.45068359375,182941,0.0,0.0
2023-01-13 00:00:00+05:30,3360.555949631717,3396.085941495642,3337.2290938977394,3384.30517578125,180876,0.0,0.0
2023-01-16 00:00:00+05:30,3388.670221026082,3398.9959521125156,3341.782060700509,3363.512939453125,226147,0.0,0.0
2023-01-17 00:00:00+05:30,3369.9430373505143,3391.2515449827865,3349.4322895894816,3385.85400390625,106465,0.0,0.0
2023-01-18 00:00:00+05:30,3402.79755041035,3415.7047135325965,3359.617222874109,3388.623046875,306275,0.0,0.0
2023-01-19 00:00:00+05:30,3379.283017044079,3406.5053975836686,3353.046320255674,3356.754150390625,226186,0.0,0.0
2023-01-20 00:00:00+05:30,3363.418928283648,3366.7513688753584,3333.5681350512614,3353.750244140625,191361,0.0,0.0
2023-01-23 00:00:00+05:30,3363.8416724941367,3404.6752465846894,3352.1078868359323,3401.436767578125,173482,0.0,0.0
2023-01-24 00:00:00+05:30,3403.7365534244454,3469.539715253238,3390.078381044302,3460.528076171875,212778,0.0,0.0
2023-01-25 00:00:00+05:30,3462.874865875019,3510.748711947024,3448.5126662183166,3489.533935546875,375571,0.0,0.0
2023-01-27 00:00:00+05:30,3614.0057648629504,3750.1176702928537,3595.231708941584,3695.438232421875,2375899,0.0,0.0
2023-01-30 00:00:00+05:30,3698.489107532725,3706.8904519292046,3584.7653526603867,3605.6982421875,654472,0.0,0.0
2023-01-31 00:00:00+05:30,3640.2893956297467,3640.2893956297467,3568.0092812760877,3584.201904296875,359118,0.0,0.0
2023-02-01 00:00:00+05:30,3594.7153424322787,3648.174420325609,3529.6164416484307,3577.677978515625,328212,0.0,0.0
2023-02-02 00:00:00+05:30,3566.13185506753,3622.5479837183916,3510.7483911430804,3558.340576171875,309024,0.0,0.0
2023-02-03 00:00:00+05:30,3552.9899959093905,3621.515298340404,3538.1584462604587,3616.3994140625,242350,0.0,0.0
2023-02-06 00:00:00+05:30,3610.7673947753506,3632.4982734884748,3570.9195057174898,3613.1611328125,205412,0.0,0.0
2023-02-07 00:00:00+05:30,3635.5960473692417,3656.247509554143,3584.1550866372063,3641.650634765625,246673,0.0,0.0
2023-02-08 00:00:00+05:30,3659.8614689390247,3659.8614689390247,3600.394555449581,3642.448486328125,309039,0.0,0.0
2023-02-09 00:00:00+05:30,3642.072720634281,3652.023061488839,3597.3436261124803,3610.01611328125,249061,0.0,0.0
2023-02-10 00:00:00+05:30,3609.3122917176133,3613.020121968935,3567.164627367492,3596.780517578125,170034,0.0,0.0
2023-02-13 00:00:00+05:30,3614.803837250079,3672.768736243693,3589.5995749243593,3645.452392578125,372862,0.0,0.0
2023-02-14 00:00:00+05:30,3656.2005142220073,3667.4649480968155,3625.786634430222,3638.506103515625,251160,0.0,0.0
2023-02-15 00:00:00+05:30,3629.588280899875,3672.1113337287584,3614.005722995467,3666.009765625,214072,0.0,0.0
2023-02-16 00:00:00+05:30,3670.3279724804665,3689.993750436536,3653.431321967769,3667.136474609375,166844,0.0,0.0
2023-02-17 00:00:00+05:30,3651.5538641868975,3679.7149479724003,3634.6572139155955,3655.59033203125,167844,0.0,0.0
2023-02-20 00:00:00+05:30,3656.2004451447133,3693.748557351338,3654.698658161742,3664.508056640625,169828,0.0,0.0
