Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-11-10 00:00:00+05:30,704.8616182519513,705.5509333475907,685.8122642600858,686.8511352539062,10081820,0.0,0.0
2022-11-11 00:00:00+05:30,703.9753190787779,704.8467445139788,688.8106292893264,694.369384765625,12333420,0.0,0.0
2022-11-14 00:00:00+05:30,694.7091326814872,699.839538351273,689.40641327293,691.8436279296875,8550600,0.0,0.0
2022-11-15 00:00:00+05:30,692.7643830891767,695.4477174763872,687.4320929213382,691.8387451171875,7195210,0.0,0.0
2022-11-16 00:00:00+05:30,690.3862909052168,692.7348547380517,674.788379577932,678.968505859375,13362040,0.0,0.0
2022-11-17 00:00:00+05:30,676.5017805848533,684.3795305771077,672.759861359025,678.968505859375,7339440,0.0,0.0
2022-11-18 00:00:00+05:30,680.4307021560452,682.2130404346025,664.6850612112991,668.7716674804688,13276890,0.0,0.0
2022-11-21 00:00:00+05:30,664.3897085096839,664.3897085096839,650.9334892192625,657.7034301757812,10717480,0.0,0.0
2022-11-22 00:00:00+05:30,657.816660949618,662.4940742579763,655.8521521683037,658.289306640625,9587690,0.0,0.0
2022-11-23 00:00:00+05:30,661.5831929723248,670.1010332329471,658.7767688946975,667.6441650390625,8936670,0.0,0.0
2022-11-24 00:00:00+05:30,670.9823866695864,673.5327743268097,663.4344797189164,666.7874755859375,7546110,0.0,0.0
2022-11-25 00:00:00+05:30,666.6545207534908,667.4422836467409,657.2996936528141,664.4389038085938,8590580,0.0,0.0
2022-11-28 00:00:00+05:30,662.6172502479944,672.8386353623716,662.5728946318548,667.38818359375,6040540,0.0,0.0
2022-11-29 00:00:00+05:30,667.146864776057,670.4850753210754,661.8293601892585,663.124267578125,6818600,0.0,0.0
2022-11-30 00:00:00+05:30,663.2080826281076,665.0987258122552,657.595173694504,661.8245239257812,14828310,0.0,0.0
2022-12-01 00:00:00+05:30,665.1380918939528,666.6545370029834,660.450821426549,664.4635620117188,9816160,0.0,0.0
2022-12-02 00:00:00+05:30,662.7353967090388,663.8924291575591,654.5425299374402,657.3735961914062,14386020,0.0,0.0
2022-12-05 00:00:00+05:30,657.2554303703021,659.6630747807742,653.0654475341939,655.866943359375,10292500,0.0,0.0
2022-12-06 00:00:00+05:30,657.2406393991919,663.2080322069331,653.0654418046611,659.6187133789062,8409800,0.0,0.0
2022-12-07 00:00:00+05:30,662.2183573870607,662.2183573870607,650.012750604315,652.3958129882812,9610270,0.0,0.0
2022-12-08 00:00:00+05:30,657.7920610482306,657.7920610482306,645.9754371970648,648.1369018554688,11377840,0.0,0.0
